x,y,reward,collision
-18.50,108.48,6.57,
-17.44,108.24,6.50,
-16.27,107.70,6.35,
-15.21,106.94,6.54,
-14.29,106.35,6.66,
-13.09,105.82,6.52,
-11.80,105.59,6.40,
-10.73,105.63,6.40,
-9.49,105.95,6.41,
-8.32,106.48,6.55,
-7.33,106.92,6.62,
-6.38,107.47,6.47,
-5.36,108.28,6.57,
-4.46,108.89,6.53,
-3.47,109.36,6.44,
-2.22,109.64,6.45,
-1.15,109.64,6.43,
0.14,109.44,6.42,
1.43,109.24,6.60,
2.48,108.93,6.53,
3.43,108.43,6.48,
4.42,107.60,6.47,
5.12,106.76,6.60,
5.84,105.94,6.66,
6.78,105.02,6.59,
7.52,104.20,6.66,
8.34,103.46,6.61,
9.47,102.80,6.41,
10.49,102.47,6.48,
11.78,102.30,6.62,
13.08,102.13,6.67,
14.17,101.95,6.58,
15.23,101.65,6.47,
16.38,101.05,6.41,
17.20,100.36,6.44,
17.98,99.35,6.41,
18.58,98.21,6.50,
19.14,97.27,6.49,
19.97,96.27,6.41,
21.00,95.51,6.44,
22.18,95.00,6.35,
23.43,94.71,6.47,
24.67,94.34,6.56,
25.64,93.86,6.38,
26.49,93.20,6.48,
27.32,92.20,6.40,
27.86,91.26,6.59,
28.55,90.15,6.50,
29.43,89.17,6.48,
30.31,88.54,6.40,
31.29,88.09,6.35,
32.53,87.75,6.55,
33.57,87.40,6.55,
34.55,86.92,6.49,
35.56,86.11,6.45,
36.23,85.28,6.32,
36.81,84.14,6.38,
37.12,82.89,6.37,
37.16,81.83,6.43,
36.99,80.77,6.37,
36.54,79.57,6.34,
35.98,78.65,6.59,
35.45,77.70,6.62,
34.98,76.47,6.53,
34.73,75.18,6.56,
34.51,74.11,6.64,
34.42,72.79,6.59,
34.53,71.70,6.59,
34.61,70.38,6.67,
34.51,69.07,6.57,
34.18,67.79,6.67,
33.92,66.72,6.59,
33.43,65.49,6.44,
32.87,64.56,6.59,
32.33,63.60,6.55,
31.86,62.37,6.52,
31.69,61.30,6.48,
31.70,60.22,6.49,
31.66,58.92,6.53,
31.52,57.83,6.54,
31.43,56.75,6.58,
31.40,55.44,6.63,
31.35,54.34,6.61,
31.29,52.81,6.55,
31.27,51.49,6.56,
31.34,50.40,6.56,
31.41,49.09,6.53,
31.47,47.78,6.59,
31.52,46.68,6.62,
31.55,45.58,6.68,
31.51,44.48,6.63,
31.47,43.37,6.59,
31.31,42.28,6.64,
30.93,41.00,6.66,
30.63,39.93,6.60,
30.21,38.91,6.62,
29.47,37.83,6.47,
28.68,37.09,6.34,
27.59,36.39,6.59,
26.46,35.74,6.44,
25.44,35.36,6.48,
24.37,35.16,6.54,
23.09,34.88,6.52,
21.84,34.47,6.62,
20.79,34.13,6.54,
19.80,33.67,6.53,
18.75,32.90,6.52,
18.04,32.08,6.32,
17.51,31.15,6.46,
17.11,29.93,6.36,
16.99,28.86,6.33,
17.18,27.38,6.36,
17.64,26.18,6.45,
18.22,25.28,6.41,
18.97,24.51,6.46,
20.03,23.79,6.46,
21.03,23.38,6.42,
22.08,23.17,6.44,
23.36,23.19,6.45,
24.43,23.39,6.58,
25.72,23.62,6.57,
27.03,23.83,6.62,
28.12,24.00,6.67,
29.22,24.18,6.58,
30.53,24.39,6.75,
31.63,24.57,6.60,
32.73,24.75,6.63,
34.06,24.96,6.75,
35.17,25.14,6.79,
36.51,25.33,6.68,
37.84,25.35,6.70,
38.92,25.13,6.61,
39.93,24.70,6.43,
41.04,24.01,6.64,
41.98,23.42,6.72,
43.26,22.55,6.70,
44.45,21.98,6.57,
45.51,21.72,6.48,
46.80,21.70,6.38,
48.05,21.97,6.23,
49.02,22.40,6.36,
50.05,23.15,6.39,
50.89,24.10,6.38,
51.40,25.03,6.32,
51.78,26.25,6.26,
51.87,27.52,6.28,
51.73,28.57,6.39,
51.36,29.81,6.53,
51.06,31.09,6.48,
50.99,32.17,6.42,
51.15,33.24,6.51,
51.47,34.28,6.61,
51.82,35.57,6.60,
51.95,36.88,6.61,
51.82,37.97,6.57,
51.48,39.00,6.46,
50.87,40.17,6.59,
50.37,41.15,6.61,
49.63,42.23,6.45,
48.66,43.11,6.44,
47.74,43.68,6.55,
46.61,44.38,6.57,
45.42,44.93,6.58,
44.36,45.21,6.56,
42.87,45.61,6.62,
41.56,45.85,6.64,
40.49,46.12,6.70,
39.18,46.32,6.54,
38.09,46.28,6.50,
36.83,45.97,6.51,
35.57,45.60,6.52,
34.36,45.09,6.60,
33.33,44.72,6.54,
32.09,44.27,6.63,
31.06,43.89,6.64,
30.02,43.51,6.54,
28.78,43.05,6.60,
27.73,42.67,6.64,
26.48,42.22,6.74,
25.23,41.76,6.56,
23.97,41.31,6.71,
22.93,40.93,6.73,
21.68,40.47,6.67,
20.42,40.01,6.69,
19.37,39.63,6.70,
18.32,39.25,6.76,
17.06,38.79,6.71,
16.02,38.41,6.73,
14.98,38.00,6.73,
13.81,37.37,6.57,
12.99,36.65,6.42,
12.21,35.61,6.42,
11.70,34.43,6.36,
11.49,33.39,6.36,
11.50,32.11,6.40,
11.79,30.87,6.38,
12.25,29.91,6.37,
13.02,28.89,6.30,
14.01,28.08,6.27,
14.94,27.59,6.33,
16.18,27.24,6.35,
17.46,27.11,6.55,
18.76,26.99,6.61,
19.85,27.03,6.47,
20.91,27.28,6.44,
22.08,27.84,6.43,
22.93,28.50,6.42,
23.81,29.45,6.58,
24.60,30.21,6.55,
25.82,31.14,6.56,
26.77,32.05,6.55,
27.41,32.93,6.44,
27.85,33.92,6.46,
28.12,35.19,6.33,
28.12,36.26,6.36,
27.92,37.31,6.30,
27.42,38.50,6.36,
26.80,39.37,6.42,
26.03,40.12,6.41,
24.94,40.81,6.40,
23.94,41.22,6.53,
22.71,41.67,6.55,
21.43,41.88,6.48,
20.34,41.85,6.67,
19.23,41.85,6.61,
17.90,41.95,6.73,
16.57,41.87,6.47,
15.30,41.52,6.55,
14.34,41.00,6.49,
13.30,40.20,6.70,
12.25,39.38,6.70,
11.47,38.59,6.62,
10.70,37.51,6.52,
10.01,36.65,6.58,
9.21,35.90,6.59,
8.09,35.22,6.46,
7.07,34.88,6.44,
5.57,34.63,6.42,
4.28,34.38,6.52,
3.20,34.25,6.58,
1.89,34.05,6.51,
0.58,33.94,6.67,
-0.51,33.77,6.71,
-1.62,33.65,6.64,
-2.93,33.44,6.73,
-4.04,33.32,6.61,
-5.33,33.02,6.67,
-6.52,32.45,6.54,
-7.53,31.63,6.48,
-8.20,30.79,6.37,
-8.78,29.64,6.31,
-9.15,28.40,6.51,
-9.51,27.37,6.65,
-10.02,26.40,6.53,
-10.85,25.40,6.39,
-11.70,24.74,6.44,
-12.66,24.26,6.31,
-13.90,23.93,6.37,
-15.19,23.82,6.52,
-16.28,23.72,6.61,
-17.58,23.77,6.52,
-18.65,23.99,6.55,
-19.96,24.20,6.56,
-21.28,24.19,6.46,
-22.33,23.95,6.40,
-23.68,23.28,6.41,
-24.65,22.45,6.35,
-25.30,21.60,6.38,
-25.77,20.65,6.39,
-26.09,19.42,6.37,
-26.13,18.15,6.39,
-25.94,17.10,6.43,
-25.45,15.90,6.35,
-24.70,14.85,6.43,
-23.91,14.12,6.47,
-22.81,13.46,6.48,
-21.79,13.11,6.46,
-20.29,12.96,6.47,
-19.01,13.15,6.53,
-17.97,13.50,6.60,
-16.91,13.82,6.71,
-15.88,14.01,-1.77,Cone7
-0.00,0.35,1.59,
0.01,0.65,2.08,
0.05,1.11,2.67,
-0.01,1.65,2.67,
-0.17,2.11,3.11,
-0.50,2.73,3.79,
-0.97,3.41,4.53,
-1.50,4.40,5.10,
-1.77,5.62,5.86,
-1.81,6.86,6.40,
-1.85,8.35,6.16,
-1.69,9.54,5.80,
-1.26,10.81,5.67,
-1.02,11.94,5.56,
-0.89,13.28,5.91,
-0.72,14.44,5.98,
-0.76,15.82,5.99,
-1.09,16.96,5.90,
-1.79,18.43,6.30,
-2.37,19.78,6.32,
-2.98,20.91,6.46,
-3.54,22.54,6.48,
-3.61,23.83,6.38,
-3.32,25.30,6.36,
-2.77,26.47,6.35,
-2.01,27.54,6.64,
-1.12,28.81,6.74,
-0.23,29.80,6.68,
1.05,30.65,6.53,
2.28,31.14,6.60,
3.49,31.70,6.60,
4.56,32.47,6.53,
5.42,33.46,6.44,
6.01,34.61,6.35,
6.35,36.07,6.50,
6.33,37.36,6.51,
6.02,38.62,6.44,
5.31,39.96,6.37,
4.44,40.91,6.45,
3.40,41.71,6.53,
2.36,42.51,6.45,
1.21,43.14,6.54,
-0.04,43.48,6.49,
-1.34,43.59,6.54,
-2.65,43.78,6.64,
-3.89,44.20,6.56,
-5.20,45.00,6.51,
-6.50,45.83,6.62,
-7.46,46.73,6.55,
-8.18,47.82,6.52,
-8.69,49.03,6.56,
-9.19,50.25,6.56,
-9.51,51.52,6.55,
-9.58,52.82,6.60,
-9.64,54.14,6.57,
-9.55,55.89,6.53,
-9.54,57.43,6.60,
-9.85,58.93,6.50,
-10.46,60.33,6.48,
-11.05,61.75,6.53,
-11.89,63.03,6.47,
-12.97,64.10,6.56,
-14.05,65.19,6.59,
-15.30,66.06,6.37,
-16.73,66.55,6.45,
-18.23,66.64,6.30,
-19.69,66.34,6.41,
-20.86,65.78,6.47,
-21.86,64.97,6.48,
-22.66,63.95,6.47,
-23.20,62.78,6.36,
-23.47,61.53,6.44,
-23.41,60.02,6.39,
-22.96,58.59,6.47,
-22.15,57.32,6.40,
-21.03,56.31,6.47,
-19.68,55.63,6.32,
-18.20,55.33,6.45,
-16.90,55.39,6.51,
-15.46,55.82,6.48,
-14.30,56.44,6.59,
-13.10,56.99,6.56,
-11.63,57.49,6.64,
-10.40,57.99,6.67,
-9.11,58.29,6.59,
-7.80,58.30,6.51,
-6.54,58.00,6.40,
-5.35,57.48,6.56,
-3.90,56.98,6.36,
-2.61,56.82,6.48,
-0.91,57.08,6.36,
0.44,57.73,6.26,
1.43,58.54,6.24,
2.31,59.74,6.32,
2.86,60.91,6.59,
3.41,62.10,6.52,
3.78,63.36,6.53,
3.84,64.66,6.37,
3.45,66.34,6.49,
2.71,67.66,6.42,
1.82,68.60,6.47,
0.74,69.31,6.47,
-0.66,69.91,6.64,
-1.87,70.46,6.69,
-3.14,70.85,6.62,
-4.45,70.93,6.45,
-5.72,70.70,6.45,
-6.95,70.25,6.59,
-8.18,69.79,6.52,
-9.50,69.02,6.39,
-10.41,68.11,6.42,
-11.09,67.01,6.37,
-11.49,65.80,6.36,
-11.61,64.52,6.30,
-11.33,62.84,6.41,
-10.84,61.64,6.46,
-10.18,60.02,6.55,
-9.47,58.92,6.50,
-8.52,58.02,6.46,
-7.19,57.28,6.47,
-5.93,56.95,6.51,
-4.63,56.92,6.39,
-3.16,57.25,6.31,
-1.82,57.96,6.39,
-0.87,58.82,6.51,
-0.13,59.88,6.50,
0.36,61.09,6.42,
0.55,62.80,6.43,
0.35,64.08,6.50,
-0.14,65.28,6.40,
-0.88,66.34,6.40,
-2.03,67.33,6.36,
-3.35,68.07,6.57,
-4.69,68.84,6.64,
-5.92,69.31,6.60,
-7.45,69.47,6.50,
-8.98,69.32,6.66,
-10.53,69.33,6.66,
-11.84,69.54,6.54,
-13.16,69.72,6.73,
-14.69,70.05,6.71,
-16.24,70.32,6.64,
-17.68,70.86,6.55,
-18.90,71.76,6.42,
-19.83,72.94,6.44,
-20.51,74.29,6.53,
-21.33,75.57,6.48,
-22.42,76.60,6.33,
-23.52,77.27,6.54,
-24.63,77.95,6.48,
-25.83,78.45,6.35,
-27.10,78.71,6.55,
-28.37,79.05,6.59,
-29.54,79.62,6.45,
-30.54,80.44,6.33,
-31.31,81.46,6.35,
-31.96,82.82,6.52,
-32.51,84.02,6.59,
-32.90,85.48,6.42,
-32.87,86.99,6.43,
-32.54,88.46,6.56,
-32.36,89.98,6.41,
-32.56,91.48,6.38,
-33.15,92.85,6.39,
-34.09,94.02,6.42,
-35.29,94.90,6.40,
-36.69,95.44,6.32,
-38.17,95.58,6.27,
-39.44,95.40,6.30,
-40.63,94.93,6.41,
-42.01,93.90,6.33,
-42.92,92.70,6.52,
-43.48,91.29,6.47,
-43.65,90.01,6.41,
-43.48,88.50,6.45,
-42.91,87.09,6.46,
-41.99,85.89,6.44,
-40.97,85.08,6.51,
-39.79,84.53,6.55,
-38.30,84.23,6.49,
-36.77,84.24,6.61,
-35.23,84.09,6.65,
-33.79,83.59,6.52,
-32.67,82.90,6.62,
-31.15,81.99,6.61,
-29.99,80.98,6.45,
-29.17,79.71,6.48,
-28.76,78.49,6.49,
-28.53,76.99,6.64,
-28.32,75.46,6.48,
-28.41,73.95,6.40,
-28.82,72.48,6.58,
-29.14,71.21,6.65,
-29.54,69.95,6.52,
-29.78,68.66,6.62,
-29.64,66.93,6.47,
-29.25,65.69,6.52,
-28.77,64.24,6.52,
-28.02,62.93,6.37,
-26.95,61.89,6.31,
-25.65,61.17,6.41,
-24.20,60.81,6.38,
-22.92,60.82,6.33,
-21.49,61.19,6.39,
-20.36,61.80,6.38,
-19.14,62.98,6.30,
-18.57,63.88,6.33,
-18.12,65.08,6.41,
-17.90,66.36,6.49,
-17.67,67.66,6.61,
-17.50,69.20,6.72,
-17.07,70.69,6.69,
-16.26,72.00,6.55,
-15.14,73.03,6.49,
-14.02,73.71,6.60,
-12.88,74.39,6.58,
-11.67,74.89,6.56,
-9.96,75.18,6.63,
-8.48,75.58,6.50,
-7.28,76.10,6.55,
-5.88,76.73,6.50,
-4.65,77.62,6.33,
-3.72,78.79,6.39,
-3.04,80.14,6.37,
-2.21,81.42,6.40,
-1.10,82.45,6.42,
0.24,83.14,6.42,
1.72,83.45,6.50,
3.01,83.39,6.45,
4.28,83.11,6.69,
5.80,82.89,6.63,
7.36,82.87,6.74,
8.91,82.81,6.70,
10.43,83.03,6.60,
11.64,83.54,6.47,
12.84,84.46,6.32,
13.74,85.65,6.42,
14.25,86.83,6.36,
14.47,88.09,6.37,
14.40,89.36,6.33,
14.05,90.59,6.36,
13.31,91.87,6.21,
12.26,92.92,6.42,
10.96,93.66,6.34,
9.51,94.03,6.39,
8.01,94.01,6.33,
6.56,93.59,6.39,
5.45,92.94,6.50,
4.46,92.10,6.64,
3.45,91.23,6.58,
2.47,90.03,6.49,
1.86,88.63,6.39,
1.55,87.13,6.66,
1.25,85.82,6.73,
1.03,84.50,6.75,
0.69,82.96,6.67,
0.06,81.55,6.59,
-0.85,80.30,6.67,
-1.76,79.04,6.65,
-2.86,77.97,6.56,
-4.16,77.16,6.64,
-5.27,76.42,6.62,
-6.57,75.58,6.65,
-7.77,75.06,6.44,
-9.27,74.73,6.57,
-10.55,74.44,6.57,
-11.86,74.36,6.53,
-13.13,74.59,6.27,
-14.30,75.09,6.45,
-15.35,75.86,6.27,
-16.23,76.80,6.59,
-17.55,77.96,6.59,
-18.91,78.64,6.39,
-20.39,78.91,6.38,
-21.89,78.79,6.47,
-23.35,78.38,6.54,
-24.62,78.04,6.59,
-26.03,77.43,6.34,
-27.04,76.63,6.52,
-27.85,75.62,6.48,
-28.41,74.45,6.36,
-28.70,72.98,6.37,
-28.59,71.48,6.38,
-28.19,70.03,6.58,
-27.81,68.55,6.50,
-27.38,67.31,6.64,
-26.99,65.81,6.59,
-26.52,64.33,6.66,
-26.12,62.83,6.53,
-26.03,61.30,6.48,
-26.36,59.81,6.47,
-26.90,58.62,6.56,
-27.55,57.23,6.67,
-28.30,56.15,6.46,
-29.59,54.98,6.64,
-30.76,53.67,6.45,
-31.55,52.37,6.64,
-32.34,51.04,6.52,
-32.84,49.60,6.51,
-32.92,48.09,6.41,
-32.60,46.63,6.43,
-31.91,45.30,6.34,
-31.06,44.34,6.32,
-29.85,43.44,6.63,
-28.78,42.66,6.68,
-27.41,41.98,6.49,
-26.14,41.73,6.50,
-24.84,41.76,6.39,
-23.79,41.98,6.55,
-22.51,42.30,6.47,
-21.52,42.73,6.46,
-20.44,43.45,6.60,
-19.29,44.10,6.53,
-18.09,44.63,6.54,
-17.11,45.13,6.65,
-15.72,45.82,6.67,
-14.53,46.41,6.56,
-13.34,47.00,6.66,
-12.15,47.59,6.65,
-10.95,48.18,6.73,
-9.75,48.77,6.65,
-8.55,49.37,6.71,
-7.33,49.93,6.67,
-6.27,50.25,6.53,
-5.18,50.40,6.72,
-4.08,50.57,6.59,
-2.75,50.75,6.72,
-1.42,50.73,6.61,
-0.35,50.47,6.49,
0.65,50.04,6.54,
1.68,49.64,6.55,
2.94,49.25,6.66,
4.17,48.79,6.60,
5.44,48.43,6.67,
6.69,47.99,6.52,
7.76,47.77,6.49,
8.85,47.75,6.43,
10.11,48.01,6.44,
11.27,48.55,6.41,
12.28,49.34,6.30,
13.08,50.32,6.39,
13.65,51.47,6.39,
13.93,52.71,6.35,
13.94,53.98,6.36,
13.72,55.02,6.43,
13.31,56.01,6.44,
12.58,57.07,6.37,
11.63,57.94,6.45,
10.70,58.49,6.37,
9.70,58.88,6.55,
8.67,59.26,6.45,
7.60,59.49,6.45,
6.31,59.47,6.50,
5.05,59.16,6.49,
3.90,58.58,6.41,
2.91,57.75,6.49,
2.14,56.71,6.47,
1.62,55.53,6.37,
1.40,54.48,6.33,
1.38,53.41,6.46,
1.63,52.14,6.38,
2.17,50.97,6.39,
2.80,50.10,6.38,
3.77,49.24,6.32,
4.90,48.62,6.39,
6.14,48.28,6.37,
7.44,48.22,6.43,
8.50,48.40,6.40,
9.51,48.78,6.39,
10.61,49.47,6.46,
11.51,50.40,6.43,
12.19,51.51,6.47,
12.59,52.75,6.47,
12.71,53.83,6.44,
12.57,55.12,6.52,
12.15,56.35,6.49,
11.46,57.45,6.43,
10.70,58.23,6.40,
9.81,58.85,6.43,
8.63,59.42,6.60,
7.44,59.98,6.68,
6.39,60.32,6.59,
5.30,60.45,6.57,
4.22,60.36,6.45,
2.97,59.98,6.38,
1.85,59.34,6.39,
1.05,58.62,6.47,
0.40,57.76,6.35,
-0.14,56.59,6.40,
-0.41,55.33,6.31,
-0.39,54.04,6.35,
-0.07,52.79,6.41,
0.52,51.65,6.45,
1.35,50.66,6.39,
2.39,49.89,6.39,
3.57,49.38,6.46,
4.85,49.14,6.41,
5.92,49.17,6.52,
7.18,49.48,6.48,
8.34,50.06,6.47,
9.19,50.74,6.34,
10.01,51.73,6.50,
10.58,52.90,6.44,
10.87,54.16,6.38,
10.87,55.45,6.45,
10.58,56.72,6.36,
10.01,57.88,6.50,
9.19,58.88,6.39,
8.34,59.56,6.43,
7.40,60.10,6.64,
6.22,60.71,6.49,
5.18,61.05,6.58,
4.10,61.17,6.46,
2.80,61.04,6.48,
1.38,60.52,6.50,
0.31,59.79,6.46,
-0.56,58.84,6.48,
-1.20,57.72,6.46,
-1.56,56.70,6.52,
-1.95,55.45,6.58,
-2.10,54.16,6.43,
-1.94,52.87,6.33,
-1.50,51.66,6.39,
-0.79,50.59,6.42,
0.14,49.71,6.35,
1.24,49.06,6.36,
2.26,48.72,6.39,
3.53,48.57,6.44,
3.96,48.59,6.37,
5.22,48.83,6.35,
6.40,49.35,6.37,
7.26,49.98,6.42,
8.00,50.76,6.39,
8.67,51.86,6.46,
9.13,53.08,6.55,
9.53,54.11,6.48,
9.86,55.38,6.63,
9.90,56.48,6.54,
9.72,57.55,6.48,
9.24,58.77,6.54,
8.50,59.84,6.50,
7.54,60.72,6.52,
6.41,61.35,6.52,
5.16,61.71,6.50,
4.08,61.79,6.44,
3.01,61.66,6.46,
1.79,61.24,6.38,
0.69,60.56,6.46,
-0.22,59.65,6.37,
-0.90,58.56,6.46,
-1.32,57.35,6.48,
-1.45,56.06,6.43,
-1.29,54.78,6.48,
-0.84,53.57,6.42,
-0.13,52.49,6.45,
0.63,51.73,6.31,
1.52,51.13,6.48,
2.73,50.65,6.52,
4.01,50.45,6.46,
5.10,50.51,6.47,
6.35,50.85,6.45,
7.32,51.34,6.42,
8.17,52.01,6.34,
9.00,53.00,6.43,
9.59,54.16,6.35,
9.89,55.42,6.45,
9.91,56.72,6.45,
9.69,57.77,6.44,
9.18,58.96,6.40,
8.56,59.83,6.43,
7.61,60.71,6.32,
6.49,61.34,6.43,
5.25,61.70,6.41,
3.96,61.77,6.41,
2.69,61.56,6.30,
1.69,61.16,6.52,
0.40,60.33,6.72,
-0.72,59.60,6.73,
-1.60,58.91,6.77,
-2.52,58.26,6.68,
-3.56,57.40,6.79,
-4.88,56.54,6.66,
-6.12,56.10,6.48,
-7.42,55.90,6.66,
-8.74,55.71,6.68,
-10.06,55.61,6.60,
-11.35,55.34,6.57,
-12.54,54.80,6.28,
-13.39,54.15,6.32,
-14.11,53.36,6.43,
-14.66,52.44,6.35,
-15.03,51.44,6.33,
-15.29,50.18,6.48,
-15.63,48.92,6.41,
-16.11,47.71,6.51,
-16.47,46.67,6.65,
-16.77,45.60,6.66,
-17.26,44.37,6.70,
-17.85,43.43,6.53,
-18.77,42.51,6.47,
-19.84,41.78,6.67,
-20.88,40.96,6.47,
-21.75,39.98,6.49,
-22.27,39.03,6.37,
-22.63,37.79,6.33,
-22.71,36.51,6.37,
-22.49,35.25,6.33,
-22.06,34.04,6.59,
-21.65,32.80,6.52,
-21.24,31.55,6.64,
-20.90,30.50,6.71,
-20.57,29.45,6.72,
-20.22,28.40,6.75,
-19.88,27.34,6.68,
-19.41,25.86,6.71,
-19.00,24.59,6.58,
-18.59,23.32,6.75,
-18.18,22.04,6.72,
-17.77,20.76,6.66,
-17.35,19.48,6.73,
-17.01,18.42,6.70,
-16.57,16.92,6.70,
-16.40,15.60,6.51,
-16.54,14.30,6.47,
-16.97,13.09,6.45,
-17.67,12.00,6.35,
-18.59,11.11,6.33,
-19.69,10.45,6.42,
-20.90,9.99,6.57,
-21.91,9.59,6.58,
-23.18,9.27,6.43,
-24.46,9.25,6.35,
-25.71,9.53,6.37,
-26.69,9.97,6.40,
-27.59,10.57,6.66,
-28.67,11.34,6.62,
-29.58,12.29,6.48,
-30.17,13.21,6.66,
-30.75,14.15,6.67,
-31.24,15.14,6.62,
-31.93,16.28,6.66,
-32.66,17.11,6.51,
-33.54,17.76,6.33,
-34.92,18.37,6.44,
-36.20,18.58,6.39,
-37.27,18.53,6.27,
-38.71,18.12,6.39,
-39.83,17.48,6.49,
-40.64,16.76,6.38,
-41.40,15.72,6.42,
-41.91,14.52,6.47,
-42.14,13.24,6.44,
-42.07,11.95,6.45,
-41.71,10.71,6.31,
-41.20,9.76,6.52,
-40.20,8.62,6.48,
-39.13,7.88,6.44,
-37.92,7.40,6.46,
-36.64,7.21,6.39,
-35.34,7.32,6.39,
-34.10,7.72,6.54,
-32.93,8.34,6.65,
-31.75,8.98,6.72,
-30.61,9.70,6.75,
-29.40,10.27,6.70,
-28.11,10.55,6.50,
-26.79,10.58,6.59,
-25.46,10.61,6.62,
-24.14,10.43,6.57,
-22.93,9.96,6.52,
-22.00,9.39,6.64,
-20.85,8.73,6.59,
-19.82,8.35,6.46,
-18.76,8.17,6.49,
-17.68,8.20,6.33,
-16.41,8.45,6.54,
-15.33,8.63,6.49,
-14.03,8.80,6.63,
-12.93,8.80,6.48,
-11.65,8.59,6.64,
-10.35,8.37,6.56,
-9.07,8.05,6.67,
-7.98,7.91,6.60,
-6.69,8.00,6.53,
-5.65,8.31,6.36,
-4.67,8.79,6.61,
-3.69,9.29,6.57,
-2.80,9.92,6.43,
-2.06,10.71,6.45,
-1.49,11.62,6.39,
-1.05,12.82,6.34,
-0.89,14.09,6.29,
-0.96,15.37,6.46,
-1.04,16.67,6.54,
-1.31,17.95,6.39,
-1.72,18.94,6.50,
-2.27,20.13,6.46,
-2.84,21.06,6.59,
-3.43,22.24,6.63,
-3.77,23.51,6.52,
-3.80,24.81,6.38,
-3.53,26.07,6.33,
-3.03,27.26,6.54,
-2.61,28.51,6.63,
-2.43,29.81,6.46,
-2.56,31.10,6.38,
-2.92,32.34,6.61,
-3.22,33.39,6.64,
-3.63,34.41,6.47,
-4.50,35.64,6.47,
-5.31,36.35,6.39,
-6.23,36.89,6.43,
-7.43,37.36,6.58,
-8.43,37.81,6.49,
-9.38,38.34,6.45,
-10.34,38.85,6.57,
-11.24,39.48,6.49,
-11.99,40.25,6.37,
-12.67,41.35,6.43,
-13.07,42.35,6.54,
-13.65,43.76,6.53,
-14.14,44.99,6.53,
-14.42,46.26,6.44,
-14.43,47.34,6.50,
-14.22,48.40,6.41,
-13.82,49.39,6.47,
-13.10,50.46,6.40,
-12.35,51.24,6.56,
-11.61,52.04,6.57,
-10.98,52.94,6.53,
-10.47,54.14,6.42,
-10.27,55.41,6.45,
-10.29,56.72,6.65,
-10.31,58.04,6.55,
-10.43,59.35,6.64,
-10.48,60.67,6.70,
-10.58,61.77,6.75,
-10.53,63.10,6.61,
-10.19,64.38,6.41,
-9.57,65.52,6.42,
-8.72,66.48,6.44,
-7.87,67.15,6.57,
-6.82,67.92,6.51,
-5.65,68.48,6.37,
-4.61,68.76,6.52,
-3.33,69.04,6.51,
-2.04,69.09,6.47,
-0.77,68.82,6.31,
0.39,68.28,6.37,
1.27,67.67,6.50,
2.18,67.07,6.54,
3.36,66.52,6.41,
4.41,66.29,6.38,
5.69,66.28,6.38,
6.95,66.57,6.32,
8.10,67.12,6.41,
9.10,67.94,6.32,
9.94,68.91,6.57,
10.67,69.74,6.61,
11.48,70.78,6.65,
12.15,71.65,6.67,
12.91,72.74,6.62,
13.80,73.72,6.50,
14.88,74.48,6.49,
16.10,74.97,6.56,
17.39,75.16,6.44,
18.48,75.12,6.63,
19.80,75.03,6.58,
20.87,74.77,6.49,
22.02,74.20,5.73,Cone_148
0.00,0.01,0.34,
0.01,0.14,1.00,
0.06,0.45,1.77,
0.02,0.85,2.33,
-0.11,1.26,2.61,
-0.40,1.83,2.97,
-0.77,2.40,3.73,
-1.05,2.98,4.15,
-1.25,3.68,4.55,
-1.34,4.63,5.03,
-1.19,5.69,5.72,
-0.82,6.88,6.62,
-0.57,7.94,6.51,
-0.39,9.19,6.17,
-0.08,10.36,5.97,
0.35,11.25,5.64,
0.94,12.01,5.79,
1.81,12.77,5.54,
2.62,13.28,5.84,
3.43,13.84,5.90,
4.15,14.52,5.99,
4.74,15.32,5.89,
5.16,16.23,5.96,
5.40,17.21,6.10,
5.46,18.22,5.90,
5.35,19.47,6.72,
5.22,20.87,7.32,
4.87,22.33,7.71,
4.21,23.77,8.16,
3.60,25.00,8.25,
2.79,26.44,8.06,
2.17,27.88,7.64,
1.87,29.34,7.18,
1.90,30.52,6.91,
2.23,31.85,6.61,
2.79,33.04,6.45,
3.26,34.21,6.08,
3.59,35.36,5.91,
4.04,36.44,5.64,
4.57,37.24,5.72,
5.40,38.02,5.64,
6.21,38.53,5.81,
7.10,38.93,6.05,
8.02,39.36,5.92,
8.96,39.72,6.22,
9.97,39.97,6.32,
11.00,40.23,6.41,
12.04,40.44,6.50,
13.07,40.75,6.48,
14.04,41.23,6.34,
14.89,41.89,6.32,
15.83,43.05,6.42,
16.36,44.22,6.41,
16.62,45.48,6.48,
16.62,46.56,6.45,
16.40,47.62,6.41,
16.00,48.62,6.39,
15.41,49.52,6.48,
14.32,50.56,6.40,
13.19,51.20,6.45,
11.95,51.57,6.41,
10.88,51.65,6.37,
9.60,51.48,6.49,
8.36,51.08,6.61,
7.10,50.68,6.61,
6.10,50.20,6.59,
5.07,49.39,6.47,
4.26,48.38,6.52,
3.78,47.41,6.49,
3.49,46.36,6.43,
3.36,45.28,6.49,
3.27,44.19,6.58,
3.35,42.88,6.54,
3.75,41.63,6.42,
4.42,40.52,6.50,
5.32,39.59,6.39,
6.40,38.89,6.45,
7.62,38.46,6.46,
8.90,38.31,6.42,
9.98,38.41,6.40,
11.21,38.79,6.44,
12.32,39.44,6.30,
