42.53,-14.52,8.36,13.37,7.12,9.26,29.74
42.39,-15.33,8.66,13.60,6.84,9.02,29.46
42.06,-17.03,9.00,13.84,6.24,8.94,29.03
41.69,-18.79,8.95,13.80,5.55,8.97,28.32
41.24,-20.52,8.88,13.75,4.88,8.77,27.40
40.75,-22.20,8.16,13.22,4.19,8.81,26.21
40.26,-23.75,7.46,12.64,3.51,8.76,24.90
40.00,-24.47,7.10,12.32,3.22,8.70,24.24
39.10,-26.32,6.03,11.26,2.74,8.87,22.87
38.41,-27.30,5.35,10.48,2.75,9.20,22.43
38.06,-27.73,5.03,10.07,2.83,9.95,22.85
37.35,-28.44,4.48,9.29,3.11,9.61,22.01
37.00,-28.74,4.22,8.88,3.29,9.26,21.43
36.66,-29.01,4.00,8.52,3.50,8.87,20.89
36.33,-29.26,3.83,8.23,3.71,8.63,20.56
36.02,-29.50,3.73,8.04,3.89,8.58,20.51
35.72,-29.73,3.73,8.03,4.04,8.67,20.74
35.13,-30.19,3.98,8.48,4.36,8.88,21.73
34.50,-30.68,4.42,9.19,4.66,8.81,22.67
34.16,-30.95,4.67,9.56,4.81,8.96,23.34
33.80,-31.23,4.92,9.92,4.96,9.09,23.98
33.02,-31.85,5.44,10.58,5.25,9.16,24.99
32.61,-32.18,5.72,10.91,5.37,9.22,25.50
31.22,-33.30,6.59,11.84,5.71,9.39,26.94
30.20,-34.11,6.76,12.01,5.87,9.57,27.44
29.69,-34.53,7.17,12.38,5.93,9.73,28.03
28.55,-35.43,7.92,13.02,6.00,9.81,28.83
27.93,-35.89,8.28,13.31,6.04,9.95,29.31
25.89,-37.42,9.32,14.06,6.00,9.87,29.93
25.15,-37.97,9.65,14.28,5.91,9.79,29.98
23.61,-39.12,10.28,14.68,5.61,9.67,29.96
21.96,-40.36,10.88,15.04,5.11,9.30,29.45
21.09,-41.00,11.16,15.20,4.78,9.17,29.15
19.31,-42.35,11.34,15.30,3.91,9.04,28.25
18.40,-43.02,11.20,15.22,3.43,8.74,27.39
16.54,-44.25,10.65,14.90,2.52,8.65,26.07
14.68,-45.28,9.98,14.50,1.80,8.79,25.09
13.77,-45.72,9.62,14.26,1.51,8.90,24.67
12.87,-46.09,9.27,14.03,1.29,9.12,24.45
11.98,-46.42,8.91,13.77,1.12,9.31,24.20
11.12,-46.70,8.55,13.52,0.99,9.40,23.91
9.48,-47.15,7.81,12.94,0.81,9.55,23.29
8.70,-47.32,7.43,12.62,0.78,9.59,22.99
7.23,-47.52,6.74,11.99,0.86,9.91,22.77
6.55,-47.60,6.42,11.67,0.90,9.84,22.40
5.28,-47.77,5.79,10.99,0.88,9.89,21.77
4.14,-47.88,5.24,10.34,0.88,9.89,21.11
3.10,-47.99,4.95,9.96,0.82,9.93,20.71
2.11,-48.10,5.08,10.13,0.71,9.76,20.60
1.61,-48.15,5.26,10.36,0.64,9.64,20.64
1.10,-48.21,5.43,10.58,0.56,9.58,20.72
0.57,-48.27,5.60,10.77,0.45,9.52,20.74
-0.53,-48.47,5.97,11.20,0.06,9.35,20.61
-1.10,-48.61,6.20,11.44,-0.24,8.94,20.15
-2.30,-48.93,6.58,11.83,-0.96,8.50,19.37
-2.91,-49.13,6.79,12.04,-1.44,8.23,18.83
-3.54,-49.36,6.95,12.18,-1.97,7.80,18.02
-4.82,-49.89,6.96,12.19,-3.24,7.63,16.59
-5.44,-50.21,6.84,12.08,-4.00,7.20,15.28
-6.05,-50.53,6.65,11.90,-4.79,6.65,13.77
0,0,0,0,0,0,0
-22.20,25.36,2.45,5.00,0.41,10.00,15.40
-22.05,25.53,2.86,6.15,0.48,9.12,15.75
-21.88,25.74,3.26,7.10,0.56,9.08,16.74
-21.68,25.98,3.65,7.89,0.67,9.04,17.60
-21.46,26.25,4.04,8.58,0.80,8.99,18.36
-21.21,26.54,4.41,9.18,0.95,8.93,19.05
-20.93,26.87,4.76,9.70,1.12,8.86,19.68
-20.32,27.60,5.35,10.47,1.56,8.79,20.82
-19.59,28.38,5.52,10.68,1.97,8.60,21.25
-18.77,29.11,5.25,10.35,2.27,8.79,21.41
-18.35,29.42,5.05,10.09,2.34,9.13,21.57
-17.92,29.70,4.83,9.80,2.37,9.56,21.73
-17.10,30.21,4.38,9.14,2.43,9.80,21.37
-16.72,30.45,4.16,8.78,2.49,9.76,21.03
-16.04,30.92,3.72,8.03,2.66,9.56,20.25
-15.44,31.36,3.38,7.34,2.90,9.33,19.57
-15.16,31.55,3.31,7.20,3.01,9.03,19.23
-14.88,31.74,3.33,7.25,3.12,9.07,19.44
-14.32,32.11,3.62,7.82,3.31,9.02,20.15
-13.68,32.47,4.09,8.66,3.48,9.13,21.27
-13.34,32.68,4.22,8.88,3.60,9.28,21.77
-12.63,33.11,4.62,9.50,3.88,9.06,22.43
-11.85,33.60,5.17,10.25,4.25,8.98,23.48
-10.96,34.14,5.79,10.99,4.72,8.76,24.48
-10.48,34.44,6.08,11.32,5.00,8.62,24.94
-9.43,35.07,6.58,11.83,5.64,8.52,25.99
-8.32,35.75,6.63,11.88,6.40,8.40,26.68
-7.75,36.07,6.81,12.06,6.78,8.20,27.03
-6.54,36.69,6.82,12.07,7.53,8.26,27.86
-5.93,37.01,6.69,11.93,7.97,8.29,28.20
-5.33,37.32,6.50,11.75,8.40,8.08,28.23
-4.74,37.60,6.33,11.58,8.80,8.11,28.49
-3.60,38.17,5.93,11.15,9.67,8.18,29.01
-2.56,38.73,5.43,10.57,10.62,7.90,29.09
-2.06,38.97,5.15,10.22,11.05,7.55,28.82
-1.58,39.18,4.88,9.86,11.43,7.71,29.00
-1.12,39.36,4.63,9.50,11.75,7.86,29.12
-0.25,39.68,4.09,8.66,12.35,8.06,29.07
0.15,39.79,3.82,8.20,12.59,8.04,28.84
0.90,39.97,3.40,7.39,12.96,8.33,28.68
1.24,40.05,3.20,6.95,13.15,8.55,28.65
1.56,40.13,3.00,6.49,13.32,8.41,28.22
2.14,40.25,2.66,5.63,13.60,8.48,27.71
2.66,40.37,2.35,4.70,13.91,8.57,27.18
3.12,40.45,2.06,3.68,14.13,8.27,26.08
3.33,40.47,1.92,3.12,14.21,8.62,25.95
3.72,40.48,1.68,1.98,14.29,8.97,25.24
4.06,40.46,1.48,0.85,14.32,9.34,24.52
4.35,40.43,1.30,-0.34,14.32,9.71,23.69
4.49,40.41,1.22,-0.98,14.32,9.97,23.30
4.73,40.38,1.03,-2.82,14.30,9.85,21.33
4.84,40.37,1.03,-2.83,14.31,9.85,21.34
5.05,40.36,1.43,0.54,14.35,9.77,24.66
5.34,40.34,2.04,3.60,14.39,9.48,27.47
5.75,40.33,2.67,5.65,14.49,9.55,29.69
6.29,40.32,3.30,7.17,14.62,9.32,31.12
6.61,40.31,3.61,7.81,14.71,9.25,31.76
7.34,40.29,4.16,8.78,14.90,9.20,32.89
8.17,40.24,4.54,9.38,14.89,9.16,33.43
9.07,40.18,4.76,9.70,14.61,9.23,33.53
10.02,40.08,4.58,9.44,14.38,9.06,32.88
10.47,39.99,4.40,9.17,14.31,9.25,32.73
10.91,39.89,4.20,8.85,14.28,9.54,32.67
11.71,39.63,3.80,8.17,14.34,9.77,32.29
12.07,39.49,3.63,7.86,14.42,9.85,32.12
12.41,39.34,3.51,7.60,14.49,9.47,31.57
12.74,39.21,3.44,7.47,14.55,9.45,31.47
13.07,39.09,3.47,7.52,14.57,9.58,31.68
13.73,38.86,3.56,7.71,14.58,9.81,32.10
14.07,38.75,3.54,7.68,14.55,9.98,32.20
14.74,38.52,3.57,7.74,14.51,9.68,31.93
15.07,38.39,3.69,7.95,14.51,9.80,32.26
15.41,38.27,3.86,8.27,14.49,9.99,32.75
15.77,38.14,4.07,8.64,14.46,9.84,32.94
16.54,37.87,4.54,9.38,14.36,9.74,33.48
16.96,37.74,4.80,9.76,14.25,9.57,33.58
17.41,37.59,5.06,10.10,14.14,9.29,33.53
17.88,37.45,5.28,10.38,14.01,9.30,33.70
18.38,37.31,5.45,10.60,13.82,9.18,33.60
19.42,36.99,5.73,10.93,13.45,8.94,33.32
19.95,36.80,5.88,11.10,13.28,8.94,33.32
21.03,36.34,5.98,11.20,13.02,9.10,33.32
22.07,35.76,5.70,10.89,12.96,9.29,33.14
22.54,35.43,5.49,10.65,13.01,9.76,33.41
22.98,35.09,5.27,10.38,13.10,9.80,33.28
23.39,34.74,5.11,10.16,13.24,9.55,32.95
23.77,34.40,4.97,9.98,13.38,9.30,32.66
24.14,34.06,4.92,9.92,13.51,9.24,32.66
24.51,33.74,4.97,9.98,13.60,9.31,32.89
25.28,33.09,5.27,10.37,13.72,9.49,33.59
26.08,32.41,5.71,10.90,13.80,9.72,34.41
26.51,32.05,5.94,11.17,13.82,9.87,34.85
26.95,31.67,6.19,11.44,13.82,9.94,35.20
27.42,31.28,6.45,11.70,13.81,9.98,35.48
27.90,30.87,6.71,11.96,13.77,9.89,35.63
28.40,30.45,6.98,12.21,13.72,9.81,35.74
28.93,30.01,6.99,12.22,13.64,9.72,35.58
29.46,29.56,7.12,12.34,13.54,9.62,35.50
30.57,28.64,7.83,12.95,13.23,9.53,35.71
31.17,28.16,8.11,13.18,12.98,9.29,35.45
31.80,27.67,8.33,13.34,12.69,9.01,35.04
32.44,27.15,8.43,13.42,12.39,8.91,34.72
33.08,26.61,8.41,13.41,12.09,8.89,34.38
33.70,26.05,8.31,13.33,11.81,8.91,34.05
34.30,25.46,8.18,13.23,11.57,8.99,33.80
34.85,24.85,8.15,13.21,11.40,9.13,33.74
35.38,24.23,8.06,13.14,11.25,9.33,33.72
35.87,23.58,7.67,12.82,11.14,9.41,33.36
36.32,22.94,7.27,12.47,11.08,9.56,33.11
36.70,22.30,6.91,12.15,11.10,9.75,33.00
37.57,20.49,5.79,11.00,11.41,9.98,32.38
37.76,19.93,5.49,10.64,11.62,9.69,31.95
38.04,18.87,4.97,9.99,12.07,9.05,31.11
38.21,17.87,4.96,9.96,12.64,8.89,31.49
38.37,16.89,5.21,10.30,13.15,8.43,31.88
38.56,15.86,5.60,10.78,13.62,8.56,32.95
38.76,14.75,6.09,11.33,14.06,8.80,34.18
38.98,13.54,6.62,11.86,14.47,8.95,35.29
39.10,12.90,6.89,12.12,14.66,9.12,35.90
39.36,11.54,7.00,12.23,14.97,9.21,36.41
39.67,10.18,7.28,12.49,14.90,9.44,36.83
39.82,9.51,7.69,12.84,14.88,9.83,37.55
39.98,8.78,8.10,13.17,14.87,9.94,37.98
40.34,7.16,8.79,13.69,14.94,9.97,38.59
40.50,6.30,9.06,13.88,14.98,9.77,38.63
40.84,4.52,9.39,14.11,14.82,9.81,38.75
41.19,2.67,9.35,14.08,14.45,9.56,38.09
41.36,1.71,9.16,13.96,14.21,9.30,37.47
41.70,-0.11,9.33,14.07,13.60,9.22,36.88
41.95,-1.90,9.45,14.15,13.01,8.92,36.08
42.06,-3.78,9.26,14.02,12.54,8.94,35.50
41.94,-5.62,8.78,13.68,12.37,9.17,35.22
41.80,-6.50,8.48,13.46,12.39,9.60,35.45
41.37,-8.13,7.83,12.95,12.68,9.90,35.53
41.09,-8.88,7.49,12.67,12.92,9.44,35.03
40.45,-10.23,6.89,12.13,13.56,9.17,34.86
39.82,-11.45,6.49,11.74,14.14,8.88,34.76
39.23,-12.61,6.44,11.69,14.59,8.87,35.15
38.64,-13.76,6.68,11.93,14.97,9.08,35.98
38.03,-14.96,7.07,12.30,14.73,9.26,36.30
37.39,-16.22,7.52,12.70,14.51,9.45,36.66
36.71,-17.57,7.61,12.77,14.39,9.65,36.81
36.36,-18.24,7.99,13.08,14.36,9.86,37.31
35.64,-19.68,8.71,13.63,14.43,9.97,38.03
34.91,-21.27,9.40,14.11,14.75,9.77,38.63
34.11,-22.97,10.05,14.54,14.75,9.36,38.65
33.26,-24.80,10.68,14.92,14.02,9.10,38.04
32.35,-26.74,11.18,15.21,13.06,8.82,37.09
31.34,-28.72,11.01,15.11,11.99,8.56,35.66
30.20,-30.59,10.46,14.79,11.02,8.46,34.27
29.58,-31.45,10.13,14.59,10.64,8.58,33.82
28.27,-32.98,9.45,14.15,10.12,8.90,33.17
27.61,-33.68,9.09,13.90,9.91,9.12,32.93
26.95,-34.32,8.72,13.64,9.73,9.31,32.67
25.63,-35.46,7.99,13.08,9.49,9.39,31.96
24.41,-36.48,7.26,12.47,9.21,9.49,31.16
23.83,-36.94,6.89,12.13,9.08,9.39,30.60
23.26,-37.35,6.53,11.78,8.99,9.47,30.24
22.16,-38.04,5.79,11.00,8.95,9.58,29.53
21.11,-38.53,5.12,10.18,9.13,9.83,29.15
20.13,-38.85,4.55,9.39,9.48,9.62,28.49
19.67,-38.97,4.31,9.02,9.70,9.09,27.81
19.24,-39.06,4.08,8.65,9.91,8.70,27.26
18.83,-39.16,3.86,8.28,10.10,8.64,27.02
18.09,-39.36,3.58,7.75,10.36,8.72,26.83
17.41,-39.60,3.70,7.98,10.48,9.10,27.56
16.70,-39.82,4.08,8.66,10.63,9.54,28.83
15.92,-40.07,4.57,9.42,10.77,9.48,29.66
15.04,-40.35,5.10,10.15,10.89,9.57,30.61
14.06,-40.65,5.63,10.81,10.97,9.70,31.48
13.53,-40.82,5.92,11.14,11.00,9.83,31.97
12.39,-41.16,6.43,11.68,11.02,9.91,32.61
11.78,-41.33,6.61,11.86,11.05,9.98,32.90
10.50,-41.69,6.73,11.98,11.01,9.90,32.89
9.86,-41.90,6.65,11.90,10.91,9.82,32.63
8.59,-42.29,6.44,11.69,10.69,9.52,31.90
7.34,-42.63,6.39,11.64,10.49,9.44,31.57
6.10,-42.98,6.63,11.87,10.18,9.45,31.51
4.82,-43.33,6.91,12.15,9.81,9.24,31.20
4.15,-43.48,6.94,12.17,9.64,9.11,30.92
2.78,-43.72,6.74,11.98,9.38,9.22,30.59
1.44,-43.80,6.39,11.64,9.35,9.38,30.38
0.17,-43.72,5.90,11.12,9.57,9.85,30.53
-0.99,-43.50,5.34,10.46,9.97,9.61,30.04
-1.52,-43.35,5.09,10.14,10.24,9.08,29.46
-2.02,-43.20,4.92,9.92,10.50,8.65,29.07
-2.97,-42.93,4.71,9.62,10.94,8.58,29.14
-3.42,-42.80,4.75,9.68,11.13,8.76,29.57
-4.34,-42.55,5.05,10.09,11.47,8.91,30.47
-4.82,-42.41,5.26,10.36,11.63,9.04,31.03
-5.84,-42.14,5.64,10.82,11.91,9.11,31.84
-6.38,-42.02,5.76,10.96,11.99,9.30,32.26
-7.50,-41.74,5.97,11.20,12.18,9.59,32.97
-8.06,-41.58,6.13,11.37,12.30,9.61,33.27
-9.24,-41.24,6.51,11.76,12.48,9.47,33.71
-10.48,-40.84,6.97,12.21,12.67,9.66,34.53
-11.14,-40.64,7.22,12.43,12.73,9.67,34.82
-12.51,-40.21,7.31,12.51,12.78,9.80,35.09
-13.93,-39.77,8.07,13.15,12.73,10.00,35.87
-15.48,-39.29,8.79,13.69,12.55,9.80,36.03
-17.16,-38.76,9.46,14.16,12.22,9.58,35.95
-18.97,-38.20,10.11,14.58,11.70,9.34,35.61
-20.91,-37.60,10.73,14.95,10.96,9.09,35.00
-22.96,-36.95,11.22,15.23,9.99,8.82,34.05
-24.01,-36.60,11.20,15.22,9.46,8.56,33.24
-26.10,-35.81,10.87,15.03,8.37,8.54,31.95
-28.12,-35.01,10.38,14.74,7.19,8.45,30.38
-29.09,-34.60,10.08,14.56,6.59,8.28,29.43
-30.90,-33.73,9.39,14.11,5.52,8.30,27.92
-32.49,-32.76,8.64,13.58,4.73,8.32,26.63
-33.83,-31.68,7.88,12.99,4.30,8.66,25.95
-34.92,-30.55,7.13,12.35,4.20,9.18,25.73
-35.37,-29.98,6.76,12.01,4.27,9.73,26.01
-35.76,-29.41,6.44,11.69,4.40,9.79,25.88
-36.11,-28.85,6.10,11.33,4.55,9.51,25.39
-36.70,-27.78,5.56,10.72,4.94,9.38,25.04
-37.23,-26.81,5.25,10.34,5.24,9.16,24.74
-37.74,-25.89,5.21,10.30,5.46,9.29,25.05
-38.25,-24.98,5.50,10.65,5.63,9.46,25.75
-38.79,-24.01,5.98,11.21,5.76,9.60,26.56
-39.08,-23.50,6.24,11.48,5.80,9.74,27.02
-39.68,-22.40,6.75,12.00,5.87,9.81,27.68
-39.98,-21.80,6.93,12.16,5.93,9.92,28.01
-40.29,-21.19,6.92,12.15,5.95,9.80,27.91
-40.62,-20.58,7.22,12.43,5.93,9.93,28.29
-41.35,-19.34,7.93,13.03,5.70,9.88,28.60
-41.79,-18.69,8.30,13.32,5.44,9.44,28.20
-42.75,-17.33,8.98,13.83,4.74,8.99,27.56
-43.26,-16.61,9.30,14.05,4.33,8.69,27.06
-43.78,-15.85,9.56,14.23,3.88,8.60,26.70
-44.80,-14.24,9.70,14.31,2.98,8.54,25.84
-45.28,-13.39,9.55,14.21,2.57,8.52,25.31
-46.07,-11.66,9.05,13.88,1.96,8.73,24.56
-46.37,-10.80,8.75,13.66,1.78,8.96,24.41
-46.60,-9.94,8.44,13.43,1.70,9.39,24.52
-46.78,-9.10,8.14,13.20,1.69,9.66,24.55
-46.91,-8.29,7.84,12.96,1.74,9.94,24.63
-47.09,-6.74,7.20,12.41,1.87,9.90,24.17
-47.12,-5.30,6.50,11.75,2.16,9.86,23.76
-47.01,-4.01,5.92,11.14,2.63,9.51,23.28
-46.95,-3.41,5.71,10.90,2.86,9.02,22.78
-46.89,-2.83,5.54,10.71,3.05,8.94,22.70
-46.77,-1.72,5.29,10.41,3.40,9.09,22.90
-46.65,-0.67,5.10,10.16,3.69,9.17,23.02
-46.48,0.34,4.78,9.72,4.04,9.28,23.03
-46.24,1.26,4.29,8.99,4.49,9.08,22.56
-46.09,1.68,4.09,8.67,4.76,8.68,22.12
-45.94,2.07,3.93,8.40,5.03,8.24,21.67
-45.80,2.44,3.79,8.15,5.27,8.17,21.59
-45.67,2.81,3.64,7.86,5.48,8.26,21.60
-45.49,3.51,3.51,7.61,5.76,8.46,21.84
-45.40,3.85,3.57,7.74,5.88,8.94,22.56
-45.30,4.19,3.71,8.00,6.01,9.04,23.05
-45.10,4.91,4.13,8.74,6.27,8.96,23.97
-45.10,4.91,4.13,8.74,6.27,9.03,24.04
-44.99,5.30,4.37,9.12,6.41,10.00,25.53
-44.74,6.14,4.80,9.76,6.69,9.14,25.58
-44.59,6.59,4.95,9.96,6.86,9.09,25.91
-44.44,7.06,5.09,10.14,7.01,8.98,26.13
-44.29,7.54,5.24,10.33,7.15,9.12,26.61
-44.14,8.03,5.42,10.57,7.27,9.22,27.06
-44.01,8.55,5.63,10.81,7.34,9.40,27.55
-43.86,9.08,5.86,11.07,7.42,9.63,28.12
-43.71,9.63,6.07,11.31,7.48,9.62,28.41
-43.55,10.21,6.25,11.50,7.54,9.77,28.81
-43.18,11.40,6.49,11.74,7.69,9.71,29.15
-42.99,12.01,6.62,11.87,7.73,9.76,29.36
-42.60,13.28,6.96,12.19,7.75,9.87,29.81
-42.40,13.93,7.16,12.38,7.73,9.96,30.07
-42.20,14.61,7.38,12.57,7.69,9.87,30.13
-41.99,15.31,7.61,12.77,7.62,9.78,30.17
-41.77,16.02,7.68,12.82,7.53,9.69,30.04
-41.54,16.76,7.72,12.86,7.41,9.59,29.86
-41.32,17.49,8.08,13.16,7.26,9.50,29.91
-41.08,18.24,8.40,13.40,7.10,9.40,29.90
-40.84,19.04,8.64,13.58,6.88,9.37,29.83
-40.33,20.68,8.80,13.70,6.35,9.20,29.25
-40.06,21.52,8.73,13.65,6.04,9.01,28.70
-39.78,22.35,8.61,13.56,5.74,8.93,28.23
-39.16,23.96,8.41,13.41,5.19,8.96,27.55
-38.86,24.74,8.39,13.39,4.86,8.96,27.21
-38.24,26.27,7.58,12.74,4.20,8.75,25.69
-37.92,26.98,7.18,12.40,3.92,8.82,25.14
-37.59,27.63,6.80,12.04,3.70,8.92,24.65
-36.89,28.79,6.17,11.41,3.41,9.08,23.90
-36.56,29.32,5.89,11.11,3.27,9.31,23.69
-36.23,29.82,5.61,10.78,3.15,9.32,23.25
-35.56,30.72,5.02,10.05,3.01,9.38,22.44
-35.23,31.10,4.70,9.61,3.02,9.59,22.21
-34.56,31.76,4.27,8.96,3.13,9.98,22.06
-34.25,32.07,4.09,8.66,3.17,9.72,21.56
-33.63,32.60,3.67,7.92,3.31,9.73,20.97
-33.05,33.04,3.36,7.31,3.54,9.54,20.39
-32.78,33.25,3.30,7.18,3.62,9.18,19.97
-32.26,33.67,3.21,6.99,3.74,9.33,20.07
-32.00,33.86,3.12,6.77,3.83,9.49,20.09
-31.51,34.24,3.03,6.57,3.94,9.29,19.79
-31.03,34.62,3.24,7.04,4.02,9.54,20.60
-30.51,35.02,3.67,7.92,4.09,9.64,21.65
-29.93,35.48,4.18,8.83,4.16,9.72,22.70
-29.61,35.73,4.46,9.25,4.18,9.81,23.24
-28.91,36.30,5.00,10.03,4.19,9.86,24.08
-28.15,36.95,5.59,10.76,4.10,9.98,24.84
-27.28,37.67,6.18,11.43,3.98,9.69,25.09
-26.33,38.46,6.39,11.64,3.78,9.62,25.05
-25.34,39.28,7.07,12.30,3.51,9.47,25.27
-24.24,40.18,7.78,12.91,3.15,9.31,25.37
-23.63,40.65,8.02,13.11,2.96,9.18,25.25
-22.98,41.11,8.15,13.21,2.80,9.27,25.28
-21.60,41.96,8.18,13.23,2.62,9.37,25.22
-20.11,42.63,8.07,13.15,2.73,9.58,25.46
-18.57,43.10,7.49,12.67,3.14,9.91,25.72
-17.10,43.35,6.75,11.99,3.80,9.36,25.15
-16.41,43.40,6.42,11.67,4.20,8.82,24.69
-15.13,43.44,5.78,10.98,5.00,8.34,24.33
-13.98,43.48,5.22,10.31,5.65,8.25,24.21
-12.93,43.53,4.97,9.99,6.18,8.45,24.62
-11.93,43.57,5.10,10.15,6.65,8.58,25.39
-10.91,43.61,5.47,10.62,7.09,8.71,26.42
-9.82,43.66,5.92,11.15,7.50,8.84,27.48
-9.24,43.68,6.17,11.41,7.70,8.97,28.09
-8.00,43.74,6.67,11.92,8.06,9.05,29.02
-7.35,43.80,6.93,12.17,8.17,9.25,29.59
-6.67,43.85,7.01,12.24,8.28,9.54,30.06
-5.28,43.95,7.42,12.61,8.47,9.58,30.66
-3.80,44.10,8.17,13.22,8.47,9.71,31.40
-2.17,44.26,8.88,13.75,8.37,9.91,32.03
-0.40,44.44,9.55,14.21,8.13,9.72,32.06
1.51,44.62,10.19,14.62,7.70,9.49,31.82
2.51,44.72,10.50,14.81,7.42,9.24,31.48
4.60,44.92,11.08,15.16,6.69,9.12,30.97
6.82,45.05,11.57,15.43,5.87,8.88,30.18
9.12,45.03,11.40,15.33,5.12,8.80,29.25
11.38,44.77,10.83,15.01,4.61,8.91,28.53
12.45,44.55,10.50,14.81,4.48,9.22,28.52
13.47,44.27,10.16,14.61,4.44,9.60,28.65
14.45,43.95,9.81,14.39,4.46,9.83,28.67
15.38,43.59,9.44,14.14,4.55,9.99,28.68
16.25,43.19,9.06,13.88,4.71,9.81,28.41
17.06,42.75,8.70,13.63,4.95,9.57,28.15
17.81,42.29,8.38,13.38,5.23,9.31,27.93
18.53,41.82,8.09,13.16,5.51,9.15,27.82
19.21,41.38,7.84,12.96,5.76,9.10,27.82
19.89,40.96,7.61,12.77,5.93,9.19,27.89
21.18,40.15,7.29,12.49,6.22,9.51,28.22
21.78,39.74,7.26,12.46,6.37,9.51,28.34
22.39,39.33,7.31,12.51,6.48,9.46,28.45
22.99,38.92,7.41,12.60,6.60,9.58,28.78
23.60,38.50,7.54,12.71,6.68,9.60,29.00
24.21,38.07,7.67,12.82,6.77,9.71,29.29
24.83,37.64,7.81,12.94,6.82,9.73,29.49
25.47,37.19,7.99,13.08,6.85,9.84,29.77
26.78,36.27,8.26,13.29,6.82,9.94,30.06
28.13,35.33,8.62,13.56,6.68,9.85,30.10
29.55,34.34,9.32,14.06,6.40,9.64,30.10
30.30,33.81,9.65,14.29,6.20,9.42,29.91
31.08,33.26,9.97,14.49,5.95,9.31,29.74
31.88,32.69,10.25,14.67,5.67,9.19,29.52
32.71,32.11,10.53,14.83,5.32,9.12,29.27
34.43,30.88,11.08,15.15,4.49,8.95,28.60
35.32,30.25,11.34,15.30,3.99,8.74,28.03
37.15,28.90,11.78,15.54,2.87,8.62,27.03
38.06,28.17,11.99,15.65,2.29,8.44,26.38
39.88,26.60,12.39,15.85,1.14,8.49,25.48
41.70,24.92,12.60,15.96,-0.16,8.47,24.27
42.61,24.04,12.51,15.91,-0.85,8.35,23.41
44.41,22.24,11.86,15.58,-2.33,8.34,21.59
46.01,20.58,11.37,15.32,-3.81,8.17,19.68
0,0,0,0,0,0,0
-22.32,25.22,2.02,3.52,0.35,10.00,13.87
-22.05,25.53,2.86,6.15,0.48,9.15,15.78
-21.68,25.98,3.65,7.89,0.67,9.08,17.64
-21.21,26.54,4.41,9.18,0.95,8.98,19.11
-20.64,27.21,4.63,9.52,1.31,8.86,19.69
-20.04,27.94,5.49,10.64,1.76,8.72,21.11
-19.32,28.78,6.25,11.49,2.32,8.56,22.38
-18.45,29.68,6.69,11.94,2.91,8.44,23.28
-17.45,30.57,6.65,11.90,3.39,8.55,23.83
-16.34,31.31,6.59,11.84,3.64,8.86,24.33
-15.76,31.63,6.24,11.49,3.68,9.35,24.51
-15.18,31.90,5.94,11.16,3.67,9.77,24.60
-14.63,32.15,5.64,10.82,3.64,10.00,24.45
-13.60,32.61,5.08,10.13,3.67,9.93,23.73
-12.68,33.05,4.86,9.84,3.79,9.84,23.47
-11.80,33.45,4.99,10.01,3.94,9.58,23.53
-11.36,33.66,5.15,10.22,4.05,9.48,23.74
-10.90,33.87,5.31,10.42,4.17,9.34,23.94
-10.42,34.10,5.49,10.64,4.31,9.27,24.22
-9.91,34.32,5.71,10.90,4.44,9.17,24.51
-9.40,34.56,5.92,11.14,4.64,9.30,25.08
-8.33,35.07,6.35,11.60,5.10,8.93,25.63
-8.33,35.07,6.35,11.60,5.10,8.80,25.50
-7.16,35.58,6.65,11.90,5.58,10.00,27.48
-6.56,35.84,6.68,11.93,5.86,8.80,26.59
-5.95,36.10,6.68,11.93,6.17,8.72,26.82
-5.34,36.35,6.83,12.07,6.49,8.63,27.19
-4.07,36.85,6.92,12.16,7.14,8.53,27.82
-3.41,37.07,6.80,12.05,7.46,8.51,28.02
-2.75,37.26,6.65,11.89,7.72,8.62,28.24
-2.10,37.43,6.42,11.67,7.98,8.85,28.51
-1.46,37.58,6.20,11.45,8.21,8.85,28.50
-0.85,37.71,5.96,11.18,8.45,8.94,28.57
-0.25,37.83,5.72,10.91,8.67,8.86,28.44
0.32,37.96,5.50,10.66,8.91,8.90,28.47
0.86,38.07,5.30,10.41,9.17,8.75,28.33
2.39,38.39,4.80,9.75,9.92,8.65,28.32
2.39,38.39,4.80,9.75,9.92,8.49,28.16
3.33,38.55,4.44,9.23,10.39,10.00,29.62
3.33,38.55,4.44,9.23,10.39,8.51,28.13
4.21,38.71,4.14,8.76,10.87,10.00,29.62
4.62,38.77,3.97,8.46,11.10,8.37,27.93
5.41,38.86,3.56,7.72,11.47,8.40,27.59
5.77,38.88,3.35,7.29,11.61,8.63,27.53
6.44,38.86,2.94,6.35,11.77,10.00,28.12
7.03,38.78,2.64,5.56,11.81,9.36,26.73
7.29,38.72,2.49,5.12,11.81,9.87,26.80
7.55,38.66,2.35,4.69,11.79,9.95,26.42
7.78,38.61,2.27,4.44,11.77,9.77,25.98
8.01,38.56,2.28,4.47,11.77,9.85,26.09
8.46,38.50,2.55,5.30,11.83,9.95,27.08
8.71,38.46,2.77,5.93,11.87,9.59,27.39
8.97,38.42,3.03,6.56,11.92,9.49,27.97
9.58,38.34,3.56,7.70,12.04,10.00,29.74
9.92,38.28,3.80,8.17,12.09,9.41,29.67
10.29,38.23,4.06,8.62,12.17,9.48,30.27
