11.55,9.10,7.44,-0.12,14.44,14.32
12.96,9.58,7.66,-0.12,14.61,14.49
14.42,10.07,8.19,-0.12,14.98,14.86
18.41,11.74,9.46,-0.12,17.90,17.78
21.08,12.89,10.47,-0.12,20.76,20.65
23.94,14.32,11.18,-0.12,25.03,24.92
26.73,16.20,11.84,-0.12,28.76,28.64
31.43,20.18,13.25,-0.11,14.85,14.73
34.18,23.08,13.96,-0.11,4.56,4.45
0,0,0,0,0,0
0.89,1.06,3.76,-0.12,8.56,8.44
2.20,2.73,5.13,-0.12,10.09,9.97
3.07,4.09,6.40,-0.12,11.95,11.83
4.13,5.72,6.88,-0.12,14.37,14.25
5.25,7.43,6.77,-0.12,17.21,17.09
7.24,9.90,4.37,-0.12,21.26,21.14
8.05,10.67,1.41,-0.12,22.46,22.33
1.04,1.25,4.04,-0.12,8.70,8.57
1.86,2.22,4.92,-0.12,9.48,9.35
3.14,3.75,5.18,-0.12,10.97,10.85
3.81,4.55,5.39,-0.12,11.88,11.76
4.51,5.38,5.65,-0.12,12.91,12.79
5.66,6.64,6.21,-0.12,14.54,14.42
7.40,8.54,6.80,-0.12,17.35,17.23
8.96,9.96,7.46,-0.12,19.46,19.34
10.75,11.25,7.08,-0.12,21.32,21.20
12.61,12.31,7.25,-0.12,22.79,22.67
15.56,14.27,7.09,-0.12,26.62,26.50
17.19,15.68,7.60,-0.12,29.92,29.80
18.77,17.37,7.85,-0.12,25.41,25.29
20.15,19.37,8.92,-0.12,19.70,19.58
22.63,23.31,9.35,-0.12,8.08,7.96
24.31,25.42,7.89,-0.12,1.65,1.53
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.88,2.19,4.61,-0.12,9.38,9.26
2.95,3.20,5.88,-0.12,9.95,9.83
4.24,4.50,7.04,-0.12,11.07,10.95
5.61,6.18,7.78,-0.12,13.37,13.25
7.91,9.48,9.00,-0.12,19.31,19.19
9.63,11.64,10.02,-0.12,23.50,23.39
11.62,13.98,10.98,-0.12,28.40,28.29
13.90,16.42,11.87,-0.12,26.08,25.97
18.09,20.88,12.90,-0.11,14.73,14.61
20.77,23.75,13.75,-0.11,6.67,6.55
0,0,0,0,0,0
1.04,1.25,4.04,-0.12,8.70,8.57
2.41,2.98,5.46,-0.12,10.33,10.21
3.33,4.42,6.67,-0.12,12.35,12.23
4.43,6.09,7.37,-0.12,14.88,14.76
5.79,7.88,7.75,-0.12,17.65,17.53
7.92,9.94,7.21,-0.12,20.59,20.47
9.53,11.39,7.37,-0.12,22.91,22.79
11.24,12.85,7.86,-0.12,25.47,25.35
12.95,14.50,8.23,-0.12,28.91,28.79
15.68,17.93,9.92,-0.12,22.58,22.46
17.27,20.52,10.86,-0.12,15.55,15.43
18.93,23.37,11.70,-0.12,7.48,7.37
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.56,1.87,4.51,-0.12,9.20,9.08
2.35,3.01,5.26,-0.12,10.50,10.38
3.03,4.36,4.67,-0.12,12.69,12.57
3.99,6.54,4.92,-0.12,16.72,16.59
4.38,7.97,5.10,-0.12,19.85,19.72
4.55,9.55,5.76,-0.12,23.81,23.69
4.69,11.32,6.52,-0.12,28.35,28.23
4.64,14.73,6.77,-0.12,22.33,22.21
4.37,16.64,4.71,-0.12,16.75,16.63
4.04,18.02,4.70,-0.12,12.55,12.43
3.78,19.42,3.37,-0.12,8.40,8.28
3.58,21.04,2.28,-0.12,3.68,3.56
3.57,21.65,1.18,-0.12,1.96,1.84
1.04,1.25,4.04,-0.12,8.70,8.57
1.57,1.87,4.52,-0.12,9.18,9.06
3.32,3.63,6.27,-0.12,10.39,10.27
4.84,4.87,7.42,-0.12,11.11,10.99
6.57,6.37,8.43,-0.12,12.56,12.44
8.47,8.03,8.64,-0.12,14.67,14.55
11.47,10.65,7.41,-0.12,18.95,18.83
13.29,11.97,7.68,-0.12,21.29,21.17
15.20,13.32,8.18,-0.12,24.03,23.91
17.10,14.88,8.75,-0.12,27.72,27.60
20.41,18.13,10.38,-0.12,23.44,23.33
22.83,20.17,10.90,-0.12,17.49,17.38
25.55,21.82,10.04,-0.12,12.24,12.13
28.23,23.13,9.65,-0.12,7.58,7.46
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.57,1.87,4.52,-0.12,9.18,9.06
2.47,2.93,5.48,-0.12,10.11,9.99
4.18,4.55,7.01,-0.12,11.31,11.19
6.00,5.73,8.10,-0.12,11.63,11.51
8.15,6.98,9.05,-0.12,12.15,12.03
10.39,8.55,9.40,-0.12,14.01,13.89
14.05,11.74,10.44,-0.12,20.11,19.99
16.40,13.91,11.41,-0.12,25.15,25.04
18.84,16.38,11.95,-0.12,28.37,28.25
20.99,19.19,11.45,-0.12,20.35,20.24
23.44,22.99,10.55,-0.12,8.99,8.88
25.29,25.44,9.32,-0.12,1.44,1.32
0,0,0,0,0,0
1.04,1.25,4.04,-0.12,8.70,8.57
2.51,2.89,5.45,-0.12,9.93,9.81
3.83,3.96,6.41,-0.12,10.37,10.25
5.51,4.92,6.54,-0.12,10.22,10.10
7.25,5.81,6.30,-0.12,10.15,10.03
10.12,7.09,6.63,-0.12,10.19,10.07
11.98,7.91,7.27,-0.12,10.64,10.52
14.06,8.64,7.66,-0.12,11.06,10.94
16.35,9.23,8.76,-0.12,11.34,11.23
20.80,10.31,9.24,-0.12,13.06,12.95
23.36,10.92,6.88,-0.12,14.81,14.69
25.19,11.38,4.05,-0.12,16.45,16.33
26.27,11.74,3.61,-0.12,17.81,17.68
28.13,12.41,4.66,-0.12,20.48,20.36
29.45,13.03,5.48,-0.12,22.97,22.85
31.03,13.65,6.10,-0.12,25.75,25.63
32.78,14.10,5.66,-0.12,28.28,28.16
35.58,14.57,6.00,-0.12,27.98,27.86
37.41,14.87,6.69,-0.12,25.31,25.19
39.45,15.05,7.08,-0.12,22.54,22.42
41.63,14.90,8.09,-0.12,20.26,20.14
45.93,14.51,9.72,-0.12,15.20,15.09
48.88,14.73,10.32,-0.12,9.91,9.80
52.05,15.24,9.95,-0.12,3.22,3.10
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.57,1.86,4.51,-0.12,9.16,9.03
2.54,2.86,5.46,-0.12,9.82,9.70
3.68,4.14,6.65,-0.12,11.07,10.95
6.34,6.57,8.14,-0.12,13.39,13.27
8.39,8.00,9.09,-0.12,14.67,14.55
10.87,9.24,10.00,-0.12,15.49,15.37
12.72,10.00,10.61,-0.12,16.03,15.92
17.75,12.03,11.33,-0.12,19.01,18.89
20.96,13.32,12.05,-0.12,22.04,21.92
24.28,14.65,11.10,-0.12,26.06,25.95
27.27,15.85,9.21,-0.12,29.62,29.51
31.10,17.49,7.37,-0.12,22.96,22.84
33.04,18.58,7.72,-0.12,18.49,18.37
35.11,19.66,7.80,-0.12,13.77,13.65
37.28,20.54,7.85,-0.12,9.38,9.26
41.22,21.69,8.40,-0.12,2.09,1.97
0,0,0,0,0,0
1.04,1.25,4.04,-0.12,8.70,8.57
1.86,2.21,4.62,-0.12,9.45,9.33
3.67,4.14,6.66,-0.12,11.09,10.97
4.91,5.79,7.41,-0.12,13.39,13.27
5.66,7.05,7.70,-0.12,15.63,15.51
6.70,9.19,8.72,-0.12,19.99,19.88
8.87,13.30,10.38,-0.12,28.95,28.83
9.75,15.19,10.98,-0.12,26.51,26.40
10.53,17.24,11.56,-0.12,21.29,21.17
11.45,20.63,12.25,-0.11,12.16,12.04
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.57,1.87,4.57,-0.12,9.18,9.06
2.15,2.56,4.72,-0.12,9.78,9.66
3.55,4.54,5.27,-0.12,12.28,12.16
4.31,5.91,5.57,-0.12,14.60,14.47
4.72,6.93,6.02,-0.12,16.65,16.52
5.11,8.08,6.19,-0.12,19.11,18.99
5.75,10.50,6.81,-0.12,24.75,24.63
6.31,12.52,7.49,-0.12,29.60,29.48
6.90,14.67,7.24,-0.12,25.13,25.01
7.48,16.73,6.73,-0.12,19.94,19.82
8.73,19.88,7.14,-0.12,12.18,12.06
9.77,21.79,7.72,-0.12,7.52,7.40
10.80,23.86,8.02,-0.12,2.28,2.16
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.29,1.54,4.40,-0.12,8.92,8.80
2.11,2.59,5.04,-0.12,9.91,9.78
3.16,3.77,6.03,-0.12,11.00,10.88
5.29,5.85,5.91,-0.12,12.98,12.86
6.44,7.18,5.74,-0.12,14.89,14.77
7.23,8.02,5.69,-0.12,16.16,16.04
8.05,8.82,5.89,-0.12,17.33,17.21
9.82,10.55,6.93,-0.12,20.23,20.11
11.31,11.99,7.48,-0.12,22.94,22.82
12.44,12.98,8.22,-0.12,24.86,24.74
14.38,14.61,9.26,-0.12,28.30,28.18
18.03,17.85,10.79,-0.12,23.75,23.64
19.49,19.43,11.35,-0.12,19.39,19.28
21.65,22.13,12.20,-0.11,11.58,11.47
24.04,24.95,12.88,-0.11,3.06,2.95
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.57,1.86,4.51,-0.12,9.16,9.03
2.54,2.86,5.46,-0.12,9.82,9.70
4.44,5.24,7.31,-0.12,12.66,12.54
5.60,7.09,7.71,-0.12,15.82,15.70
6.26,8.50,8.41,-0.12,18.69,18.57
7.08,10.97,9.46,-0.12,24.40,24.28
7.90,14.78,9.75,-0.12,25.87,25.75
8.18,17.61,8.21,-0.12,18.14,18.02
8.15,19.96,6.59,-0.12,11.41,11.29
7.95,21.86,4.08,-0.12,5.79,5.67
7.70,23.80,2.18,-0.12,0.01,-0.11
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.57,1.86,4.51,-0.12,9.16,9.03
3.42,3.51,6.24,-0.12,9.92,9.80
5.11,4.47,7.14,-0.12,9.64,9.53
7.11,5.17,6.14,-0.12,8.61,8.49
8.81,5.45,3.82,-0.12,7.16,7.04
9.98,5.62,-0.01,-0.13,6.23,6.11
0.82,0.98,3.65,-0.12,8.51,8.38
1.57,1.87,4.57,-0.12,9.18,9.06
2.15,2.56,4.72,-0.12,9.78,9.66
3.35,4.07,5.09,-0.12,11.43,11.31
4.40,5.22,5.68,-0.12,12.67,12.55
5.48,6.51,6.02,-0.12,14.44,14.32
6.15,7.52,6.34,-0.12,16.20,16.08
7.94,10.32,6.53,-0.12,21.63,21.51
9.19,11.69,4.27,-0.12,24.09,23.97
10.23,12.45,3.72,-0.12,25.24,25.12
11.16,12.95,2.90,-0.12,25.83,25.71
12.47,13.65,3.48,-0.12,26.80,26.67
13.48,14.07,4.01,-0.12,27.30,27.18
14.59,14.45,3.18,-0.12,27.71,27.59
15.42,14.69,2.06,-0.12,27.93,27.81
16.25,14.93,2.57,-0.12,28.24,28.12
17.05,15.06,3.34,-0.12,28.28,28.16
18.11,15.08,3.98,-0.12,27.96,27.84
19.28,14.95,3.23,-0.12,27.25,27.13
20.57,14.66,2.25,-0.12,26.13,26.00
21.28,14.60,2.62,-0.12,25.87,25.75
21.80,14.59,2.38,-0.12,25.79,25.66
22.52,14.54,2.54,-0.12,25.62,25.50
23.95,14.37,3.72,-0.12,25.19,25.06
25.09,14.10,4.55,-0.12,24.57,24.45
26.42,13.61,5.44,-0.12,23.42,23.30
27.99,12.99,6.28,-0.12,22.17,22.05
31.00,11.68,7.49,-0.12,19.96,19.84
33.22,11.01,8.49,-0.12,19.71,19.59
35.73,10.35,9.27,-0.12,20.23,20.12
38.43,9.51,10.23,-0.12,21.03,20.92
43.43,7.62,11.73,-0.12,23.26,23.15
46.63,6.05,12.32,-0.11,24.98,24.87
49.73,4.18,11.47,-0.12,26.73,26.61
52.38,2.05,10.92,-0.12,27.90,27.78
56.28,-1.77,11.06,-0.12,29.99,29.88
58.66,-4.12,11.73,-0.12,27.73,27.61
61.32,-6.50,12.58,-0.11,24.00,23.88
64.44,-8.70,13.38,-0.11,18.01,17.90
70.42,-11.93,14.40,-0.11,4.00,3.89
0,0,0,0,0,0
1.04,1.25,4.04,-0.12,8.70,8.57
1.86,2.22,4.92,-0.12,9.48,9.35
3.39,4.04,3.60,-0.12,11.29,11.17
4.02,4.80,2.36,-0.12,12.19,12.07
4.44,5.38,2.45,-0.12,13.04,12.92
4.92,5.96,3.10,-0.12,13.81,13.68
5.96,7.38,4.28,-0.12,16.08,15.96
6.86,8.37,5.14,-0.12,17.55,17.42
7.88,9.59,5.58,-0.12,19.66,19.54
9.08,10.89,6.82,-0.12,21.96,21.84
11.22,12.85,8.29,-0.12,25.47,25.36
12.39,14.02,8.95,-0.12,27.93,27.81
14.28,16.01,9.89,-0.12,27.54,27.42
16.26,18.29,10.78,-0.12,21.79,21.68
19.05,21.73,11.90,-0.12,12.42,12.30
21.12,24.69,12.69,-0.11,3.87,3.76
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.88,2.19,4.61,-0.12,9.38,9.26
2.93,3.22,5.89,-0.12,10.02,9.89
4.24,4.51,7.06,-0.12,11.10,10.98
5.90,5.92,8.12,-0.12,12.30,12.18
9.45,8.24,9.46,-0.12,14.13,14.02
12.05,9.52,10.39,-0.12,15.20,15.09
13.92,10.43,10.82,-0.12,16.37,16.25
15.82,11.46,10.93,-0.12,18.20,18.09
20.76,14.29,12.37,-0.11,24.98,24.86
24.02,16.16,13.21,-0.11,29.44,29.33
27.50,18.16,13.96,-0.11,22.66,22.55
31.08,20.41,14.65,-0.11,14.37,14.26
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.56,1.87,4.51,-0.12,9.20,9.08
2.36,3.01,5.46,-0.12,10.48,10.36
3.82,5.64,6.93,-0.12,14.64,14.53
4.62,7.60,7.90,-0.12,18.54,18.42
5.19,9.97,8.91,-0.12,24.07,23.95
5.62,12.68,9.90,-0.12,29.15,29.03
5.89,17.84,11.29,-0.12,15.16,15.04
5.60,20.08,11.34,-0.12,8.57,8.45
5.17,22.39,7.47,-0.12,1.61,1.49
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.56,1.87,4.51,-0.12,9.20,9.08
2.36,3.01,5.43,-0.12,10.50,10.38
3.12,4.54,6.47,-0.12,12.99,12.87
4.26,7.64,6.18,-0.12,19.19,19.07
4.65,9.30,3.50,-0.12,22.99,22.87
4.93,10.34,3.38,-0.12,25.39,25.27
5.26,11.25,2.80,-0.12,27.40,27.28
5.83,12.47,1.84,-0.12,29.97,29.84
0.82,0.98,3.65,-0.12,8.51,8.38
1.29,1.54,4.40,-0.12,8.92,8.80
2.11,2.59,5.04,-0.12,9.91,9.78
3.93,4.78,7.04,-0.12,12.30,12.18
5.09,6.55,7.22,-0.12,15.11,14.99
5.70,7.83,6.35,-0.12,17.63,17.51
6.39,9.59,5.81,-0.12,21.47,21.35
7.20,11.78,3.78,-0.12,26.50,26.38
7.48,12.91,4.32,-0.12,29.34,29.22
7.72,14.24,5.08,-0.12,27.22,27.10
8.03,15.78,5.71,-0.12,23.21,23.08
8.48,18.31,4.83,-0.12,16.43,16.31
8.57,19.78,4.99,-0.12,12.31,12.19
8.55,21.21,4.19,-0.12,8.20,8.08
8.56,22.44,3.62,-0.12,4.65,4.53
0,0,0,0,0,0
1.04,1.25,4.04,-0.12,8.70,8.57
1.85,2.22,4.62,-0.12,9.49,9.37
2.71,3.41,5.89,-0.12,10.86,10.74
4.55,6.05,7.23,-0.12,14.58,14.46
5.63,7.98,8.15,-0.12,18.12,18.01
6.87,10.16,9.18,-0.12,22.44,22.32
8.23,12.63,10.17,-0.12,27.74,27.63
11.17,17.05,11.57,-0.12,22.36,22.24
12.77,18.72,12.10,-0.12,18.63,18.52
15.57,21.07,12.54,-0.11,13.24,13.13
18.71,23.22,13.39,-0.11,7.88,7.77
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.57,1.86,4.51,-0.12,9.16,9.03
2.54,2.86,5.46,-0.12,9.82,9.70
4.41,5.26,7.21,-0.12,12.75,12.63
5.39,7.18,7.74,-0.12,16.33,16.21
6.23,9.41,8.77,-0.12,21.18,21.06
6.77,12.05,9.76,-0.12,27.75,27.64
7.04,17.17,11.30,-0.12,18.25,18.14
6.79,20.60,10.03,-0.12,8.30,8.19
0,0,0,0,0,0
0.85,1.02,3.71,-0.12,8.53,8.41
2.14,2.66,5.09,-0.12,10.03,9.91
3.01,4.01,6.35,-0.12,11.86,11.74
4.14,5.58,6.88,-0.12,14.02,13.90
5.04,6.60,6.76,-0.12,15.32,15.21
7.37,9.01,6.57,-0.12,18.66,18.54
8.76,10.45,6.71,-0.12,21.06,20.94
10.16,11.86,6.21,-0.12,23.62,23.50
11.54,13.10,6.07,-0.12,25.93,25.81
13.96,15.13,6.91,-0.12,29.93,29.81
15.72,16.31,7.39,-0.12,27.41,27.29
17.56,17.62,8.31,-0.12,24.28,24.17
19.64,19.11,9.12,-0.12,20.40,20.28
23.37,21.66,8.88,-0.12,12.99,12.87
25.67,22.91,8.41,-0.12,8.95,8.83
27.87,24.16,8.32,-0.12,4.64,4.53
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.56,1.87,4.51,-0.12,9.20,9.08
2.38,3.00,5.47,-0.12,10.44,10.32
3.40,4.37,6.68,-0.12,12.10,11.98
5.67,7.07,7.95,-0.12,15.65,15.53
7.08,9.04,8.81,-0.12,19.11,18.99
8.68,11.24,9.81,-0.12,23.36,23.24
9.82,12.85,10.45,-0.12,26.74,26.62
13.00,17.29,11.91,-0.12,22.97,22.85
15.40,20.00,12.70,-0.11,16.34,16.23
18.08,22.69,13.16,-0.11,9.30,9.19
20.76,25.65,13.98,-0.11,0.95,0.84
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.57,1.87,4.52,-0.12,9.18,9.06
2.47,2.93,5.48,-0.12,10.11,9.99
4.12,4.63,7.07,-0.12,11.61,11.49
5.63,6.21,7.81,-0.12,13.43,13.31
7.15,8.02,8.41,-0.12,16.23,16.11
8.50,10.23,9.38,-0.12,20.72,20.60
9.79,13.91,10.68,-0.12,29.80,29.68
10.65,17.05,11.37,-0.12,21.93,21.81
11.52,20.27,10.54,-0.12,13.26,13.14
12.47,23.24,10.12,-0.12,5.19,5.07
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.57,1.87,4.57,-0.12,9.18,9.06
2.15,2.56,4.72,-0.12,9.78,9.66
3.68,4.45,5.25,-0.12,11.85,11.73
4.82,5.59,5.92,-0.12,12.99,12.87
6.17,6.73,6.39,-0.12,14.05,13.93
7.19,7.48,6.43,-0.12,14.71,14.59
10.09,9.35,7.61,-0.12,16.58,16.46
11.89,10.77,8.24,-0.12,18.94,18.82
13.81,12.37,8.38,-0.12,22.10,21.98
15.66,14.10,8.71,-0.12,26.07,25.95
18.25,16.55,9.46,-0.12,27.71,27.59
20.47,18.34,9.89,-0.12,22.84,22.73
22.83,20.24,10.95,-0.12,17.27,17.15
25.45,22.31,11.94,-0.12,10.78,10.67
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.57,1.86,4.51,-0.12,9.16,9.03
2.55,2.84,5.26,-0.12,9.75,9.63
4.46,4.08,2.41,-0.12,9.67,9.55
5.01,4.30,-0.01,-0.13,9.36,9.24
0.82,0.98,3.65,-0.12,8.51,8.38
1.57,1.86,4.51,-0.12,9.16,9.03
2.90,3.25,5.87,-0.12,10.15,10.03
4.04,4.68,7.01,-0.12,11.86,11.74
5.10,6.51,7.38,-0.12,14.99,14.87
5.77,7.83,8.00,-0.12,17.53,17.41
7.52,10.66,9.21,-0.12,23.04,22.92
9.43,12.73,10.15,-0.12,26.78,26.66
11.91,14.58,11.07,-0.12,29.92,29.80
14.78,16.35,11.97,-0.12,26.82,26.70
20.11,19.44,12.98,-0.11,19.48,19.36
23.70,21.05,13.46,-0.11,14.82,14.70
27.56,22.07,13.04,-0.11,10.96,10.85
31.43,22.54,12.93,-0.11,7.89,7.78
37.93,23.09,12.91,-0.11,1.49,1.37
0,0,0,0,0,0
1.08,1.29,4.09,-0.12,8.73,8.61
1.91,2.27,4.66,-0.12,9.50,9.38
3.39,3.67,5.60,-0.12,10.36,10.24
4.74,4.52,4.05,-0.12,10.35,10.23
5.89,5.01,4.18,-0.12,9.88,9.76
7.06,5.44,4.24,-0.12,9.40,9.28
9.20,6.22,5.34,-0.12,8.80,8.68
10.82,6.56,6.14,-0.12,7.96,7.84
12.70,6.80,6.75,-0.12,6.83,6.71
14.72,6.90,6.61,-0.12,5.50,5.38
18.01,7.13,6.83,-0.12,4.34,4.22
20.05,7.58,7.44,-0.12,5.03,4.91
22.24,8.13,7.82,-0.12,6.41,6.29
24.61,8.57,8.90,-0.12,7.92,7.80
29.17,9.70,10.26,-0.12,13.00,12.89
31.97,10.93,10.49,-0.12,18.49,18.37
33.83,11.94,11.16,-0.12,22.91,22.79
35.79,13.05,11.74,-0.12,27.90,27.79
40.91,16.08,12.20,-0.11,17.96,17.84
43.85,18.25,12.12,-0.12,8.31,8.19
0,0,0,0,0,0
1.04,1.25,4.04,-0.12,8.70,8.57
2.49,2.97,4.89,-0.12,10.17,10.05
3.39,4.05,4.02,-0.12,11.32,11.20
4.09,5.03,4.12,-0.12,12.66,12.54
4.84,5.99,4.52,-0.12,14.02,13.90
6.42,7.86,5.51,-0.12,16.76,16.64
7.35,9.27,5.86,-0.12,19.42,19.30
8.13,10.96,7.05,-0.12,23.16,23.04
8.96,12.97,8.15,-0.12,27.94,27.82
10.22,17.12,9.77,-0.12,21.39,21.27
10.72,20.06,10.25,-0.12,13.29,13.17
10.94,23.05,9.45,-0.12,4.75,4.63
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.57,1.86,4.51,-0.12,9.16,9.03
2.20,2.51,5.04,-0.12,9.58,9.46
3.27,3.68,6.05,-0.12,10.59,10.47
4.96,6.09,5.80,-0.12,14.08,13.96
5.51,7.10,5.70,-0.12,15.95,15.83
6.32,8.60,5.80,-0.12,18.89,18.77
6.88,9.64,6.21,-0.12,21.00,20.88
8.69,12.38,7.17,-0.12,26.56,26.44
10.11,14.05,8.05,-0.12,29.90,29.78
11.88,15.78,9.10,-0.12,26.57,26.45
13.89,17.71,10.07,-0.12,22.28,22.16
16.66,20.78,10.23,-0.12,14.55,14.43
18.40,23.20,8.64,-0.12,7.89,7.77
19.65,25.34,7.01,-0.12,1.73,1.61
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.57,1.87,4.57,-0.12,9.18,9.06
2.45,2.91,4.23,-0.12,10.11,9.99
3.21,3.83,3.18,-0.12,11.05,10.93
4.02,4.83,3.51,-0.12,12.27,12.15
4.61,5.72,3.93,-0.12,13.64,13.52
5.06,6.36,4.47,-0.12,14.65,14.52
5.62,7.06,4.95,-0.12,15.69,15.57
7.11,9.15,5.70,-0.12,19.37,19.25
7.86,10.80,6.94,-0.12,23.03,22.91
8.70,12.78,8.03,-0.12,27.67,27.55
9.87,14.95,9.04,-0.12,27.30,27.18
12.02,19.07,8.74,-0.12,17.12,17.00
12.90,21.43,7.31,-0.12,10.77,10.65
13.32,23.54,6.90,-0.12,4.80,4.68
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.57,1.86,4.51,-0.12,9.16,9.03
2.54,2.86,5.46,-0.12,9.82,9.70
3.27,3.68,6.27,-0.12,10.59,10.47
5.20,6.46,7.59,-0.12,14.71,14.59
6.30,8.50,8.56,-0.12,18.65,18.53
7.58,10.80,9.18,-0.12,23.37,23.25
9.16,12.98,8.51,-0.12,27.75,27.64
11.86,16.20,8.47,-0.12,25.36,25.24
13.72,17.97,8.77,-0.12,21.44,21.32
15.82,19.60,9.55,-0.12,17.70,17.59
18.29,21.18,10.51,-0.12,13.89,13.78
22.78,24.30,11.88,-0.12,5.10,4.98
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.57,1.87,4.57,-0.12,9.18,9.06
3.01,3.70,4.94,-0.12,11.08,10.95
3.77,5.00,5.26,-0.12,13.11,12.99
4.48,6.43,5.73,-0.12,15.69,15.57
5.13,8.08,6.38,-0.12,19.09,18.97
6.06,11.01,5.87,-0.12,25.76,25.64
6.76,12.65,6.24,-0.12,29.41,29.29
7.42,14.44,6.89,-0.12,26.34,26.22
7.98,16.47,7.30,-0.12,21.18,21.06
8.89,20.29,9.00,-0.12,11.14,11.02
9.15,23.01,8.85,-0.12,3.51,3.39
0,0,0,0,0,0
1.04,1.25,4.04,-0.12,8.70,8.57
2.51,2.89,5.46,-0.12,9.93,9.81
3.78,4.05,6.66,-0.12,10.67,10.55
5.25,5.50,7.77,-0.12,12.12,12.01
6.92,7.15,8.34,-0.12,14.18,14.07
10.33,9.87,9.10,-0.12,17.81,17.69
12.79,11.15,10.05,-0.12,19.30,19.19
15.64,12.33,11.01,-0.12,20.85,20.74
18.65,13.80,11.85,-0.12,23.96,23.84
23.88,16.69,12.46,-0.11,27.87,27.76
25.95,18.07,12.84,-0.11,23.37,23.26
28.98,20.51,13.23,-0.11,15.10,14.99
31.77,23.23,12.38,-0.11,5.66,5.54
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.56,1.87,4.51,-0.12,9.20,9.08
2.36,3.00,5.29,-0.12,10.48,10.36
3.64,5.09,4.79,-0.12,13.53,13.41
4.15,5.90,5.02,-0.12,14.81,14.69
4.68,6.75,4.85,-0.12,16.23,16.11
5.41,7.93,4.27,-0.12,18.30,18.18
6.62,9.80,5.02,-0.12,21.74,21.62
7.64,10.97,5.83,-0.12,23.76,23.64
8.41,11.86,6.38,-0.12,25.38,25.26
9.26,12.81,6.64,-0.12,27.18,27.06
11.89,15.13,7.22,-0.12,28.48,28.36
13.59,16.31,6.12,-0.12,26.22,26.10
15.07,17.39,5.93,-0.12,23.90,23.78
16.48,18.41,5.69,-0.12,21.53,21.41
18.96,20.01,6.58,-0.12,17.56,17.44
20.53,21.27,7.12,-0.12,14.06,13.94
21.98,22.86,7.90,-0.12,9.40,9.28
23.53,24.73,8.68,-0.12,3.76,3.65
0,0,0,0,0,0
0.82,0.98,3.65,-0.12,8.51,8.38
1.56,1.87,4.51,-0.12,9.20,9.08
2.38,3.00,5.46,-0.12,10.44,10.32
4.39,5.29,7.41,-0.12,12.87,12.75
6.03,6.78,8.06,-0.12,14.39,14.27
7.23,7.87,8.70,-0.12,15.72,15.60
9.14,9.59,8.53,-0.12,18.24,18.12
12.50,12.31,9.03,-0.12,22.87,22.76
14.47,14.21,9.46,-0.12,27.07,26.96
16.15,16.50,10.09,-0.12,27.05,26.93
17.68,19.19,11.11,-0.12,19.65,19.53
20.48,24.27,12.32,-0.11,5.07,4.96
0,0,0,0,0,0
1.04,1.25,4.04,-0.12,8.70,8.57
1.86,2.22,4.92,-0.12,9.48,9.35
3.41,4.19,5.23,-0.12,11.63,11.51
4.25,5.54,5.13,-0.12,13.72,13.59
4.73,6.42,3.84,-0.12,15.29,15.17
5.25,7.44,3.87,-0.12,17.22,17.10
5.94,9.38,4.65,-0.12,21.47,21.35
6.16,10.82,5.49,-0.12,25.11,24.99
6.39,12.51,6.37,-0.12,29.47,29.35
6.53,14.42,6.91,-0.12,25.41,25.29
6.33,18.12,7.63,-0.12,14.85,14.73
5.92,20.28,4.55,-0.12,8.35,8.23
5.62,21.63,3.38,-0.12,4.21,4.09
5.30,22.60,1.47,-0.12,1.16,1.03
5.18,22.95,-0.01,-0.13,0.05,-0.08
1.04,1.25,4.04,-0.12,8.70,8.57
1.57,1.87,4.71,-0.12,9.18,9.06
2.17,2.59,5.17,-0.12,9.81,9.69
3.89,4.77,6.45,-0.12,12.33,12.21
